Date,Open,High,Low,Close,Adj Close,Volume,DAY
3/1/2016,178.839996,181.75,178.330002,181.75,158.589844,3041400,613
3/2/2016,181.360001,182.539993,180.910004,182.520004,159.261719,3839200,614
3/3/2016,182.270004,183.229996,181.699997,183.190002,159.846329,3150400,615
3/4/2016,183.449997,184.660004,182.550003,183.779999,160.361069,2821000,616
3/7/2016,182.850006,184.389999,182.75,183.979996,160.535629,3449900,617
3/8/2016,182.830002,183.330002,181.779999,181.910004,158.729385,3385400,618
3/9/2016,182.850006,183.220001,182.009995,182.910004,159.601974,1641600,619
3/10/2016,183.380005,184.389999,181.029999,183.009995,159.689209,2090500,620
3/11/2016,184.570007,186.009995,184.460007,185.979996,162.280716,2231000,621
3/14/2016,185.399994,186.199997,185.070007,185.699997,162.036423,1412800,622
3/15/2016,184.699997,185.460007,184.419998,185.460007,161.827042,1325300,623
3/16/2016,184.880005,186.929993,184.860001,186.570007,162.795609,2700700,624
3/17/2016,186.419998,188.240005,186,187.75,163.825241,1937300,625
3/18/2016,188.350006,188.789993,187.910004,188.449997,164.436005,2623400,626
3/21/2016,187.179993,187.940002,186.910004,187.729996,164.68692,1535400,627
3/22/2016,186.889999,188.210007,186.710007,187.630005,164.599197,1521600,628
3/23/2016,187.179993,187.360001,186.179993,186.429993,163.546478,1633300,629
3/24/2016,185.25,186.320007,185.009995,186.300003,163.432449,1874800,630
3/28/2016,186.759995,186.940002,185.919998,186.429993,163.546478,1271200,631
3/29/2016,185.990005,188.220001,185.630005,188.220001,165.116791,1604900,632
3/30/2016,189.169998,189.720001,188.580002,189.009995,165.809769,1908400,633
3/31/2016,188.850006,189.289993,188.320007,188.559998,165.415024,3007800,634
4/1/2016,187.399994,189.960007,187.100006,189.770004,166.476471,2971800,635
4/4/2016,189.740005,189.899994,188.830002,189.169998,165.950089,1259500,636
4/5/2016,187.740005,188.210007,187,187.25,164.265839,1737500,637
4/6/2016,187.389999,189.380005,187.089996,189.289993,166.055435,1860800,638
4/7/2016,188.169998,188.5,186.259995,187.059998,164.099136,2635300,639
4/8/2016,188.309998,188.770004,186.990005,187.570007,164.546539,2043800,640
4/11/2016,188.259995,188.990005,187.029999,187.080002,164.116684,1355300,641
4/12/2016,187.289993,189.179993,186.830002,188.899994,165.713257,1590700,642
4/13/2016,189.880005,190.850006,189.710007,190.789993,167.371277,1972900,643
4/14/2016,190.839996,191.309998,190.410004,190.770004,167.35376,3214800,644
4/15/2016,190.800003,190.850006,190.220001,190.559998,167.169556,2059700,645
4/18/2016,189.990005,191.940002,189.850006,191.940002,168.380173,2345300,646
4/19/2016,192.360001,192.779999,191.639999,192.520004,168.888977,1633300,647
4/20/2016,192.600006,193.429993,192.050003,192.679993,169.029312,1636800,648
4/21/2016,192.699997,192.820007,191.369995,191.610001,168.090698,1814700,649
4/22/2016,191.300003,191.940002,190.690002,191.660004,168.134537,1863900,650
4/25/2016,191.070007,191.360001,190.350006,191.350006,167.862579,2368000,651
4/26/2016,191.720001,192.160004,191.139999,191.630005,168.10817,1715300,652
4/27/2016,191.210007,192.440002,190.800003,192.029999,168.459122,1971700,653
4/28/2016,191.220001,192.399994,189.850006,190.300003,166.941437,1578800,654
4/29/2016,189.619995,189.979996,188.050003,189.220001,165.993988,2785500,655
5/2/2016,189.809998,190.949997,189.339996,190.729996,167.318649,1638900,656
5/3/2016,189.440002,189.660004,188.279999,189.100006,165.888763,2351900,657
5/4/2016,187.990005,188.779999,187.470001,187.990005,164.914993,2079600,658
5/5/2016,188.570007,188.899994,187.570007,187.970001,164.89743,1611600,659
5/6/2016,187.210007,188.720001,187,188.649994,165.493958,1551400,660
5/9/2016,188.550003,189.270004,188.360001,188.850006,165.669449,1569000,661
5/10/2016,189.610001,191.210007,189.539993,191.190002,167.72226,1021100,662
5/11/2016,190.710007,191.070007,189.389999,189.399994,166.151901,2725500,663
5/12/2016,190.139999,190.289993,188.360001,189.509995,166.248444,1783200,664
5/13/2016,189.100006,189.710007,187.460007,187.759995,164.713211,1658700,665
5/16/2016,187.979996,190.160004,187.929993,189.630005,166.353699,1075000,666
5/17/2016,189.350006,189.649994,187.330002,187.960007,164.888702,3327100,667
5/18/2016,187.5,189.199997,186.779999,187.929993,164.862381,1942000,668
5/19/2016,187.149994,187.589996,185.970001,187.320007,164.327194,1796000,669
5/20/2016,187.970001,189.050003,187.899994,188.490005,165.353638,1588700,670
5/23/2016,188.479996,188.779999,188.020004,188.240005,165.134277,1415400,671
5/24/2016,189.130005,191.009995,189.080002,190.630005,167.230942,1985400,672
5/25/2016,191.380005,192.419998,191.360001,191.929993,168.371368,2006700,673
5/26/2016,192.139999,192.360001,191.679993,192.020004,168.450317,1225300,674
5/27/2016,192.190002,192.830002,192.160004,192.770004,169.108292,988600,675
5/31/2016,193.160004,193.270004,191.880005,192.539993,168.906509,2821900,676
6/1/2016,191.880005,193.059998,191.630005,192.899994,169.222275,2375500,677
6/2/2016,192.449997,193.479996,191.919998,193.479996,169.731094,1601700,678
6/3/2016,192.850006,193.259995,191.589996,192.919998,169.239822,1897100,679
6/6/2016,193.289993,194.240005,193.119995,193.850006,170.055695,1177600,680
6/7/2016,194.050003,194.779999,194.020004,194.199997,170.362732,1551200,681
6/8/2016,194.339996,194.949997,194.210007,194.839996,170.924164,1041100,682
6/9/2016,194.020004,194.690002,193.75,194.539993,170.661011,1521600,683
6/10/2016,193.070007,193.429993,192.119995,192.669998,169.020523,1932900,684
6/13/2016,192.029999,192.970001,191.119995,191.220001,167.74852,2318200,685
6/14/2016,190.830002,191.449997,189.800003,190.800003,167.380112,2051200,686
6/15/2016,191.259995,191.960007,190.360001,190.520004,167.13446,1590700,687
6/16/2016,189.600006,191.330002,188.570007,191.139999,167.678406,2744400,688
6/17/2016,191.100006,191.100006,189.729996,190.429993,167.055496,1701000,689
6/20/2016,192.559998,193.259995,191.559998,191.649994,168.125732,1192800,690
6/21/2016,191.149994,191.649994,190.649994,191.240005,168.604462,1826500,691
6/22/2016,191.449997,192.210007,190.779999,190.919998,168.322327,2245900,692
6/23/2016,192.520004,193.440002,192,193.389999,170.5,2582200,693
6/24/2016,187,189.820007,186,186.339996,164.284454,10310500,694
6/27/2016,185.059998,185.059998,182.270004,183.050003,161.38382,7717000,695
6/28/2016,184.869995,186.440002,184.529999,186.429993,164.36377,4475900,696
6/29/2016,187.949997,189.860001,187.860001,189.639999,167.193832,4147800,697
6/30/2016,190.130005,192.240005,189.529999,192.199997,169.450836,3822200,698
7/1/2016,192.089996,193.119995,192.070007,192.600006,169.803497,2170900,699
7/5/2016,191.729996,191.820007,190.570007,191.25,168.613281,2233000,700
7/6/2016,190.710007,192.490005,189.970001,192.380005,169.609528,2197800,701
7/7/2016,192.559998,193.259995,191.440002,192.25,169.494949,1704900,702
7/8/2016,193.630005,195.360001,193.410004,195.169998,172.069275,2048200,703
7/11/2016,195.619995,196.410004,195.410004,195.850006,172.668839,3590400,704
7/12/2016,196.839996,197.539993,196.589996,197.229996,173.885513,2356700,705
7/13/2016,197.690002,197.690002,196.690002,197.160004,173.823761,2767300,706
7/14/2016,198.580002,198.800003,197.889999,198.309998,174.837616,3691100,707
7/15/2016,198.929993,198.929993,197.559998,198.009995,174.57312,2346500,708
7/18/2016,198.149994,198.740005,197.899994,198.580002,175.075714,1155700,709
7/19/2016,198.130005,198.389999,197.880005,198.360001,174.881729,1003200,710
7/20/2016,198.919998,199.440002,198.410004,199.160004,175.587067,1096900,711
7/21/2016,199.070007,199.320007,197.970001,198.410004,174.925781,4509800,712
7/22/2016,198.619995,199.380005,198.300003,199.330002,175.736877,1678900,713
7/25/2016,199.100006,199.169998,198.169998,198.850006,175.313721,1172600,714
7/26/2016,198.699997,199.25,197.970001,198.839996,175.304901,1405300,715
7/27/2016,199.289993,199.339996,197.850006,198.710007,175.190292,2120100,716
7/28/2016,198.490005,199.210007,197.979996,198.929993,175.384232,937200,717
7/29/2016,198.630005,199.600006,198.320007,199.279999,175.692795,1758600,718
8/1/2016,199.330002,199.710007,198.580002,199.050003,175.490067,2111500,719
8/2/2016,198.789993,198.940002,196.880005,197.809998,174.396835,4085800,720
8/3/2016,197.740005,198.419998,197.399994,198.380005,174.899353,2057500,721
8/4/2016,198.5,198.899994,198.050003,198.570007,175.066879,1384700,722
8/5/2016,199.339996,200.220001,199.190002,200.169998,176.477509,1818600,723
8/8/2016,200.410004,200.509995,199.789993,200.070007,176.389328,1441900,724
8/9/2016,200.190002,200.729996,199.860001,200.199997,176.503937,1821100,725
8/10/2016,200.339996,200.399994,199.330002,199.690002,176.054306,1222300,726
8/11/2016,200.309998,200.889999,200,200.669998,176.91832,1644700,727
8/12/2016,200.320007,200.699997,200.039993,200.470001,176.741974,1718400,728
8/15/2016,200.889999,201.410004,200.850006,201.050003,177.253311,1051100,729
8/16/2016,200.610001,200.660004,200,200.009995,176.336441,1731200,730
8/17/2016,200.050003,200.529999,199.139999,200.339996,176.62735,3157700,731
8/18/2016,200.369995,200.860001,200.25,200.820007,177.050568,5211200,732
8/19/2016,200.339996,200.720001,199.809998,200.539993,176.803711,1190800,733
8/22/2016,200.300003,200.75,199.880005,200.520004,176.786072,880300,734
8/23/2016,201.179993,201.509995,200.860001,200.889999,177.112228,1214400,735
8/24/2016,200.779999,200.869995,199.460007,199.919998,176.257095,1161300,736
8/25/2016,199.479996,200.210007,199.330002,199.759995,176.116013,1262600,737
8/26/2016,199.960007,201.050003,198.440002,199.380005,175.780991,2890600,738
8/29/2016,199.529999,200.649994,199.490005,200.389999,176.671448,1140700,739
8/30/2016,200.279999,200.570007,199.449997,200.009995,176.336441,1407400,740
8/31/2016,199.699997,199.820007,198.649994,199.520004,175.904434,2343900,741
9/1/2016,199.5,199.789993,198.240005,199.479996,175.869141,2196100,742
9/2/2016,200.410004,200.830002,199.779999,200.369995,176.65387,1555800,743
9/6/2016,200.690002,201.039993,199.919998,201,177.209244,1589600,744
9/7/2016,200.820007,201.149994,200.320007,200.990005,177.200455,1455400,745
9/8/2016,200.619995,200.919998,200.190002,200.520004,176.786072,2180400,746
9/9/2016,199.080002,199.179993,195.669998,195.679993,172.518921,3435600,747
9/12/2016,194.880005,198.949997,194.800003,198.479996,174.987488,2799900,748
9/13/2016,196.25,196.509995,194.119995,194.779999,172.492874,3365300,749
9/14/2016,194.830002,196.119995,194.119995,194.660004,172.386612,2967100,750
9/15/2016,194.509995,197.070007,194.369995,196.660004,174.157745,1874400,751
9/16/2016,196.020004,196.190002,195.169998,195.889999,173.475845,1774100,752
9/19/2016,196.630005,197.279999,195.639999,195.949997,173.528992,2061400,753
9/20/2016,196.860001,197.029999,195.929993,195.970001,173.546677,1294100,754
9/21/2016,196.690002,198.339996,195.979996,198.169998,175.494949,2238800,755
9/22/2016,199.259995,199.710007,198.979996,199.360001,176.548828,2215200,756
9/23/2016,198.979996,199.110001,198.220001,198.289993,175.601227,1413400,757
9/26/2016,197.470001,197.600006,196.5,196.710007,174.202072,2451600,758
9/27/2016,196.529999,198.009995,196.160004,197.910004,175.264679,1468000,759
9/28/2016,198.179993,199.070007,197.130005,198.979996,176.21225,1419900,760
9/29/2016,198.710007,199.110001,196.539993,197.110001,174.556259,2074600,761
9/30/2016,198.009995,199.339996,197.75,198.690002,175.955475,3147400,762
10/3/2016,198.179993,198.350006,197.449997,198.059998,175.397568,2136000,763
10/4/2016,198.25,198.470001,196.479996,197.139999,174.582779,2846600,764
10/5/2016,197.770004,198.440002,197.720001,197.960007,175.309021,1126700,765
10/6/2016,197.740005,198.339996,197.160004,198.190002,175.512665,1117400,766
10/7/2016,198.419998,198.600006,196.649994,197.460007,174.866241,1795100,767
10/10/2016,197.460007,198.949997,197.460007,198.369995,175.672058,1297400,768
10/11/2016,198,198.070007,195.190002,195.960007,173.537811,2643500,769
10/12/2016,196.119995,196.740005,195.589996,196.210007,173.759247,1458700,770
10/13/2016,194.830002,196.110001,193.919998,195.580002,173.20134,2407100,771
10/14/2016,196.649994,197.119995,195.610001,195.630005,173.245636,1218800,772
10/17/2016,195.639999,195.929993,194.809998,195.050003,172.731979,1323200,773
10/18/2016,196.699997,196.759995,195.820007,196.199997,173.750351,1263300,774
10/19/2016,196.490005,197.080002,196.130005,196.740005,174.228577,1041300,775
10/20/2016,196.369995,196.970001,195.699997,196.419998,173.94516,1309600,776
10/21/2016,195.539993,196.570007,195.380005,196.470001,173.989502,1376300,777
10/24/2016,197.369995,197.649994,196.949997,197.270004,174.697968,817000,778
10/25/2016,197.130005,197.389999,196.479996,196.710007,174.202072,1465300,779
10/26/2016,195.759995,196.860001,195.529999,196.270004,173.812363,1202300,780
10/27/2016,197.039993,197.070007,195.649994,195.75,173.351868,1635500,781
10/28/2016,195.710007,196.399994,194.399994,195.130005,172.802765,2632000,782
10/31/2016,195.490005,195.740005,194.979996,195.130005,172.802765,1816300,783
11/1/2016,195.520004,195.539993,192.449997,193.770004,171.598419,2456600,784
11/2/2016,193.419998,193.809998,192.100006,192.490005,170.464844,3395900,785
11/3/2016,192.789993,193,191.389999,191.740005,169.800705,1512200,786
11/4/2016,191.800003,192.710007,191.320007,191.479996,169.570465,2221300,787
11/7/2016,194.169998,195.740005,194.009995,195.679993,173.289917,2699100,788
11/8/2016,195.309998,197.179993,195.020004,196.580002,174.086899,3055900,789
11/9/2016,194.940002,199.339996,194.919998,198.679993,175.946671,6119100,790
11/10/2016,199.529999,200.440002,197.610001,199.139999,176.353989,5126400,791
11/11/2016,198.419998,198.960007,197.699997,198.770004,176.026306,1954200,792
11/14/2016,199.300003,199.490005,198.059998,198.800003,176.052872,2651000,793
11/15/2016,199.289993,200.419998,199.070007,200.410004,177.478699,2532400,794
11/16/2016,199.779999,200.289993,199.649994,200.070007,177.177567,1195000,795
11/17/2016,200.210007,201.130005,200.119995,201.020004,178.01886,1178200,796
11/18/2016,201.160004,201.320007,200.440002,200.660004,177.700058,1668300,797
11/21/2016,201.25,202.179993,201.110001,202.139999,179.010696,2641300,798
11/22/2016,202.580002,202.729996,201.770004,202.509995,179.338364,2773400,799
11/23/2016,202.139999,202.710007,201.770004,202.690002,179.497787,1466300,800
11/25/2016,203.080002,203.5,202.960007,203.5,180.215057,1843100,801
11/28/2016,203.070007,203.369995,202.350006,202.539993,179.36496,2193000,802
11/29/2016,202.509995,203.350006,202.169998,202.860001,179.648315,1689600,803
11/30/2016,203.529999,203.690002,202.309998,202.399994,179.240952,2360100,804
12/1/2016,202.679993,202.710007,201.240005,201.610001,178.541351,3284100,805
12/2/2016,201.699997,202.229996,201.350006,201.75,178.665359,2118900,806
12/5/2016,202.639999,203.300003,202.419998,202.910004,179.692612,2070500,807
12/6/2016,203.169998,203.630005,202.639999,203.619995,180.321365,2413300,808
12/7/2016,203.449997,206.320007,203.300003,206.199997,182.606186,2253900,809
12/8/2016,206.25,207.270004,205.949997,206.740005,183.084381,2983000,810
12/9/2016,207.020004,208.029999,206.979996,208,184.200195,1972000,811
12/12/2016,207.919998,208.419998,207.339996,207.770004,183.996506,2419600,812
12/13/2016,208.529999,209.699997,208.470001,209.190002,185.253983,2670200,813
12/14/2016,208.839996,209.589996,206.979996,207.460007,183.722046,4232900,814
12/15/2016,207.720001,209.229996,207.580002,208.229996,184.40387,2812500,815
12/16/2016,208.820007,208.839996,207.550003,207.869995,184.085098,3074000,816
12/19/2016,208.100006,208.800003,207.929993,208.339996,184.501297,2042000,817
12/20/2016,208.919998,209.309998,208.679993,209.139999,185.209747,3195300,818
12/21/2016,209.059998,209.199997,208.570007,208.570007,184.705017,1546600,819
12/22/2016,207.160004,207.240005,206.5,207.009995,184.469696,1863700,820
12/23/2016,206.979996,207.220001,206.770004,207.190002,184.630081,1278900,821
12/27/2016,207.479996,208.149994,207.479996,207.699997,185.084579,1818500,822
12/28/2016,208,208.070007,205.910004,206.059998,183.623169,2228000,823
12/29/2016,206.100006,206.470001,205.509995,206.020004,183.587509,1772700,824
12/30/2016,206.369995,206.429993,204.509995,205.309998,182.954819,4251000,825
1/3/2017,206.679993,207.330002,205.559998,206.740005,184.229111,4750200,826
1/4/2017,207.199997,208.179993,207.119995,207.960007,185.316284,4622400,827
1/5/2017,207.75,208.039993,207.009995,207.800003,185.173706,2772100,828
1/6/2017,207.990005,209.089996,207.399994,208.610001,185.895493,2194600,829
1/9/2017,208.339996,208.479996,207.889999,207.949997,185.307388,1705200,830
1/10/2017,207.899994,208.820007,207.509995,207.919998,185.280624,2189400,831
1/11/2017,207.839996,208.509995,207.119995,208.509995,185.806381,5677600,832
1/12/2017,207.970001,208.190002,206.539993,208.050003,185.396484,3244600,833
1/13/2017,208.179993,208.779999,208.130005,208.460007,185.761856,2822700,834
1/17/2017,207.789993,208.210007,207.330002,207.720001,185.102417,1690000,835
1/18/2017,208.009995,208.220001,207.419998,208.160004,185.494492,1980500,836
1/19/2017,208.270004,208.429993,206.970001,207.460007,184.870728,1666900,837
1/20/2017,208.139999,208.699997,207.559998,208.130005,185.467789,2082500,838
1/23/2017,207.839996,208.210007,206.830002,207.649994,185.040024,4586600,839
1/24/2017,207.860001,209.399994,207.75,208.970001,186.216324,1940100,840
1/25/2017,209.979996,210.770004,209.789993,210.710007,187.766876,2873000,841
1/26/2017,210.649994,210.899994,210.25,210.550003,187.624268,2485100,842
1/27/2017,210.649994,210.759995,210.029999,210.25,187.356888,1428200,843
1/30/2017,209.479996,209.520004,207.880005,208.979996,186.225235,2782300,844
1/31/2017,208.339996,208.970001,207.789993,208.970001,186.216324,3787100,845
2/1/2017,209.619995,209.860001,208.369995,209,186.243011,2698800,846
2/2/2017,208.589996,209.399994,208.229996,209.089996,186.323257,1661300,847
2/3/2017,210.080002,210.729996,209.770004,210.639999,187.704468,4264400,848
2/6/2017,210.119995,210.539993,209.839996,210.199997,187.312393,1345500,849
2/7/2017,210.649994,210.839996,209.990005,210.25,187.356888,1194600,850
2/8/2017,210.25,210.610001,209.630005,210.520004,187.597519,1096100,851
2/9/2017,210.520004,212.039993,210.520004,211.720001,188.66687,1237100,852
2/10/2017,212.130005,212.800003,212.009995,212.570007,189.424332,1412400,853
2/13/2017,213.110001,214,213.070007,213.699997,190.431274,1756300,854
2/14/2017,213.550003,214.589996,213.160004,214.589996,191.22435,2528100,855
2/15/2017,214.339996,215.889999,214.309998,215.679993,192.195709,2050200,856
2/16/2017,215.740005,215.899994,214.729996,215.509995,192.044205,1920100,857
2/17/2017,214.839996,215.839996,214.789993,215.839996,192.338257,1452600,858
2/21/2017,216.320007,217.320007,216.25,217.110001,193.470032,1893000,859
2/22/2017,216.720001,217.190002,216.550003,217.009995,193.380844,1471400,860
2/23/2017,217.539993,217.539993,216.300003,217.130005,193.487793,1717200,861
2/24/2017,216.220001,217.419998,216.160004,217.389999,193.719513,1637700,862
2/27/2017,217.320007,217.899994,217.020004,217.710007,194.004669,1942200,863
2/28/2017,217.339996,217.580002,216.720001,217.070007,193.434357,2181000,864
3/1/2017,218.899994,220.660004,218.869995,220.149994,196.179001,3325500,865
3/2/2017,219.990005,220.020004,218.75,218.860001,195.029449,1657100,866
3/3/2017,218.699997,219.089996,218.309998,218.979996,195.136322,1765900,867
3/6/2017,218.070007,218.649994,217.630005,218.300003,194.530396,1530600,868
3/7/2017,217.979996,218.330002,217.419998,217.639999,193.942245,1743200,869
3/8/2017,217.949997,218.199997,217.070007,217.179993,193.532318,1784400,870
3/9/2017,217.330002,217.839996,216.460007,217.410004,193.737289,1636200,871
3/10/2017,218.550003,218.559998,217.259995,218.169998,194.414566,1819900,872
3/13/2017,218.179993,218.410004,217.860001,218.300003,194.530396,1388100,873
3/14/2017,217.770004,217.809998,216.889999,217.559998,193.870972,1428400,874
3/15/2017,218.130005,219.850006,217.869995,219.369995,195.483871,3358800,875
3/16/2017,219.610001,219.649994,218.649994,219,195.154175,1710900,876
3/17/2017,219.300003,219.440002,218.559998,218.559998,194.7621,1588500,877
3/20/2017,218.589996,218.889999,217.979996,218.369995,194.592789,1035900,878
3/21/2017,219,219.130005,215.410004,215.580002,192.106583,3468700,879
3/22/2017,214.580002,215.339996,213.949997,215.020004,192.498703,2600300,880
3/23/2017,214.800003,216.020004,214.440002,214.800003,192.301773,2436700,881
3/24/2017,215.139999,215.770004,213.880005,214.729996,192.23909,2647600,882
3/27/2017,212.869995,214.720001,212.619995,214.380005,191.92572,2082900,883
3/28/2017,214.160004,216.460007,214.050003,215.970001,193.349197,3057200,884
3/29/2017,215.720001,216.470001,215.479996,216.289993,193.635681,1748500,885
3/30/2017,216.169998,217.130005,215.979996,216.869995,194.154922,2494800,886
3/31/2017,216.559998,217.110001,216.350006,216.350006,193.689407,1331400,887
4/3/2017,216.509995,216.690002,214.740005,216.080002,193.447708,2843700,888
4/4/2017,215.710007,216.25,215.330002,216.199997,193.555084,2481600,889
4/5/2017,216.889999,217.929993,215.339996,215.539993,192.964249,2311800,890
4/6/2017,215.710007,216.679993,215.220001,216.100006,193.465591,1635500,891
4/7/2017,215.860001,216.639999,215.399994,215.910004,193.295486,1835900,892
4/10/2017,216.059998,216.880005,215.5,216.059998,193.42981,1311900,893
4/11/2017,215.630005,215.880005,214.25,215.789993,193.187988,1787300,894
4/12/2017,215.490005,215.690002,214.619995,214.899994,192.391266,2002700,895
4/13/2017,214.5,215.240005,213.470001,213.470001,191.111069,1806800,896
4/17/2017,214,215.350006,213.800003,215.339996,192.785187,1746900,897
4/18/2017,214.550003,215.240005,213.979996,214.75,192.256958,2695900,898
4/19/2017,215.309998,215.699997,214.059998,214.279999,191.836182,2032400,899
4/20/2017,214.979996,216.5,214.619995,216.029999,193.402908,2734000,900
4/21/2017,215.970001,216.020004,214.929993,215.399994,192.838882,2594400,901
4/24/2017,217.75,217.949997,217.229996,217.699997,194.898026,2366400,902
4/25/2017,218.410004,219.360001,218.289993,219.009995,196.070786,1745100,903
4/26/2017,218.960007,219.899994,218.809998,218.850006,195.927567,2824500,904
4/27/2017,219.199997,219.360001,218.470001,219.020004,196.079697,1154200,905
4/28/2017,219.330002,219.339996,218.429993,218.600006,195.703705,1257600,906
5/1/2017,219.160004,219.570007,218.649994,219.130005,196.178238,1506700,907
5/2/2017,219.289993,219.380005,218.770004,219.199997,196.240906,2573000,908
5/3/2017,218.779999,219.169998,218.240005,218.979996,196.043884,1654600,909
5/4/2017,219.270004,219.350006,218.309998,219.179993,196.222992,1439100,910
5/5/2017,219.559998,220.059998,219.119995,220.059998,197.010773,1729700,911
5/8/2017,220.130005,220.25,219.570007,220.070007,197.019775,2225000,912
5/9/2017,220.289993,220.490005,219.440002,219.789993,196.769104,1636900,913
5/10/2017,219.759995,220.220001,219.550003,220.199997,197.136185,1066900,914
5/11/2017,219.740005,219.929993,218.619995,219.75,196.733292,1855700,915
5/12/2017,219.5,219.600006,219.119995,219.410004,196.428925,1056500,916
5/15/2017,219.880005,220.720001,219.830002,220.520004,197.422638,1440600,917
5/16/2017,220.880005,220.940002,220,220.479996,197.386795,2452500,918
5/17/2017,218.610001,219.070007,216.419998,216.570007,193.886337,3507700,919
5/18/2017,216.330002,218.240005,216.130005,217.360001,194.593597,2894500,920
5/19/2017,217.880005,219.470001,217.830002,218.710007,195.802216,2436500,921
5/22/2017,219.259995,220.050003,219.229996,219.929993,196.894394,1865000,922
5/23/2017,220.309998,220.539993,219.899994,220.360001,197.279388,1259000,923
5/24/2017,220.639999,221,220.279999,220.889999,197.75386,1453900,924
5/25/2017,221.429993,222.240005,221.210007,221.919998,198.67598,1564600,925
5/26/2017,221.759995,222.070007,221.669998,221.929993,198.684921,1196000,926
5/30/2017,221.559998,221.970001,221.419998,221.720001,198.496918,1511700,927
5/31/2017,222.039993,222.080002,220.919998,221.669998,198.452194,2326200,928
6/1/2017,222.139999,223.449997,221.860001,223.399994,200.000961,2112900,929
6/2/2017,223.479996,224.320007,223.169998,224.100006,200.627655,1857600,930
6/5/2017,223.990005,224.279999,223.809998,223.949997,200.493347,1831200,931
6/6/2017,223.369995,223.949997,223.199997,223.309998,199.920425,1449400,932
6/7/2017,223.690002,223.929993,222.929993,223.679993,200.251648,1328800,933
6/8/2017,223.820007,224.309998,223.240005,223.759995,200.323273,1116100,934
6/9/2017,224.119995,224.929993,222.100006,223.5,200.0905,2117600,935
6/12/2017,223.210007,223.479996,222.509995,223.410004,200.009918,1812100,936
6/13/2017,223.990005,224.570007,223.639999,224.5,200.985748,2170700,937
6/14/2017,224.820007,224.839996,223.380005,224.259995,200.770905,1886000,938
6/15/2017,222.860001,223.929993,222.509995,223.809998,200.368027,2170900,939
6/16/2017,224,224.059998,222.940002,223.869995,200.421722,1603600,940
6/19/2017,224.729996,225.770004,224.619995,225.699997,202.060089,1433100,941
6/20/2017,225.360001,225.360001,224.179993,224.220001,200.735092,1366000,942
6/21/2017,224.570007,224.699997,223.639999,224.130005,200.654526,1422000,943
6/22/2017,224.169998,224.660004,223.869995,224,200.538132,1344400,944
6/23/2017,223.119995,223.649994,222.720001,223.369995,200.879852,1257400,945
6/26/2017,224,224.449997,223.240005,223.440002,200.94281,1321700,946
6/27/2017,223.210007,223.520004,221.630005,221.660004,199.342056,3476700,947
6/28/2017,222.729996,223.839996,222.5,223.619995,201.104691,2875800,948
6/29/2017,223.809998,223.919998,220.419998,221.690002,199.369003,4613000,949
6/30/2017,222.570007,222.910004,221.860001,222.059998,199.701736,2982300,950
7/3/2017,223.089996,223.529999,222.470001,222.550003,200.142426,1762500,951
7/5/2017,222.839996,223.169998,222,222.940002,200.493164,2043800,952
7/6/2017,222.160004,222.25,220.720001,220.940002,198.69455,2540700,953
7/7/2017,221.520004,222.520004,221.380005,222.339996,199.953552,2148000,954
7/10/2017,222.199997,222.990005,222.039993,222.570007,200.160416,1800100,955
7/11/2017,222.419998,222.759995,221.220001,222.399994,200.007507,1638700,956
7/12/2017,223.470001,224.279999,223.470001,224.070007,201.509384,1492100,957
7/13/2017,224.160004,224.610001,223.889999,224.449997,201.85112,1485500,958
7/14/2017,224.520004,225.899994,224.389999,225.470001,202.768463,1642400,959
7/17/2017,225.449997,225.860001,225.339996,225.5,202.795395,1176200,960
7/18/2017,225.130005,225.690002,224.729996,225.669998,202.948303,3146500,961
7/19/2017,225.979996,226.860001,225.960007,226.860001,204.018478,1255300,962
7/20/2017,227.130005,227.25,226.399994,226.929993,204.08139,1698100,963
7/21/2017,226.360001,226.779999,226.110001,226.770004,203.937531,2461700,964
7/24/2017,226.669998,226.830002,226.220001,226.690002,203.865601,1278200,965
7/25/2017,227.509995,227.589996,227.020004,227.229996,204.351227,1349500,966
7/26/2017,227.570007,227.589996,226.979996,227.300003,204.414154,1574100,967
7/27/2017,227.75,227.779999,225.649994,227.029999,204.171326,1834500,968
7/28/2017,226.539993,226.919998,226.089996,226.770004,203.937531,2364100,969
7/31/2017,227.229996,227.300003,226.440002,226.639999,203.820587,3020000,970
8/1/2017,227.300003,227.320007,226.679993,227.149994,204.279266,1674500,971
8/2/2017,227.309998,227.419998,226.289993,227.279999,204.396149,1889300,972
8/3/2017,227.179993,227.179993,226.550003,226.880005,204.036423,1266400,973
8/4/2017,227.360001,227.589996,226.839996,227.259995,204.378204,1039800,974
8/7/2017,227.330002,227.660004,227.199997,227.630005,204.710938,848500,975
8/8/2017,227.339996,228.619995,226.729996,227.179993,204.306259,1064700,976
8/9/2017,226.350006,227.149994,226,227.050003,204.189316,1536600,977
8/10/2017,226.240005,226.350006,223.850006,223.929993,201.383514,3043300,978
8/11/2017,224.130005,224.820007,223.869995,224.229996,201.653259,1584300,979
8/14/2017,225.559998,226.669998,225.559998,226.429993,203.631744,2201900,980
8/15/2017,226.839996,226.869995,226.100006,226.449997,203.649796,1309700,981
8/16/2017,226.949997,227.389999,226.369995,226.809998,203.973495,1531400,982
8/17/2017,226.190002,226.5,223.279999,223.279999,200.79892,3396200,983
